uf_sigla;municipio_nome;setor_nome;ano;num_pessoas_empregadas
MG;SENHORA DE OLIVEIRA;Serviços;2021;260
MG;SENHORA DO PORTO;Serviços;2021;251
MG;SENHORA DOS REMEDIOS;Serviços;2021;453
MG;SERICITA;Serviços;2021;511
MG;SERITINGA;Serviços;2021;179
MG;SERRA AZUL DE MINAS;Serviços;2021;283
MG;SERRA DA SAUDADE;Serviços;2021;117
MG;SERRA DOS AIMORES;Serviços;2021;437
MG;SERRA DO SALITRE;Serviços;2021;942
MG;SERRANIA;Serviços;2021;515
MG;SERRANOPOLIS DE MINAS;Serviços;2021;331
MG;SERRANOS;Serviços;2021;104
MG;SERRO;Serviços;2021;1120
MG;SETE LAGOAS;Serviços;2021;25982
MG;SILVEIRANIA;Serviços;2021;225
MG;SILVIANOPOLIS;Serviços;2021;376
MG;SIMAO PEREIRA;Serviços;2021;340
MG;SIMONESIA;Serviços;2021;625
MG;SOBRALIA;Serviços;2021;381
MG;SOLEDADE DE MINAS;Serviços;2021;358
MG;TABULEIRO;Serviços;2021;275
MG;TAIOBEIRAS;Serviços;2021;2233
MG;TAPARUBA;Serviços;2021;257
MG;TAPIRA;Serviços;2021;654
MG;TAPIRAI;Serviços;2021;155
MG;TAQUARACU DE MINAS;Serviços;2021;500
MG;TARUMIRIM;Serviços;2021;961
MG;TEIXEIRAS;Serviços;2021;703
MG;TEOFILO OTONI;Serviços;2021;14663
MG;TIMOTEO;Serviços;2021;6806
MG;TIRADENTES;Serviços;2021;1667
MG;TIROS;Serviços;2021;417
MG;TOCANTINS;Serviços;2021;902
MG;TOCOS DO MOJI;Serviços;2021;242
MG;TOLEDO;Serviços;2021;437
MG;TOMBOS;Serviços;2021;574
MG;TRES CORACOES;Serviços;2021;6339
MG;TRES MARIAS;Serviços;2021;3504
MG;TRES PONTAS;Serviços;2021;4086
MG;TUMIRITINGA;Serviços;2021;309
MG;TUPACIGUARA;Serviços;2021;1998
MG;TURMALINA;Serviços;2021;1576
MG;TURVOLANDIA;Serviços;2021;315
MG;UBA;Serviços;2021;8281
MG;UBAI;Serviços;2021;561
MG;UBAPORANGA;Serviços;2021;667
MG;UBERABA;Serviços;2021;46474
MG;UBERLANDIA;Serviços;2021;132214
MG;UMBURATIBA;Serviços;2021;203
MG;UNAI;Serviços;2021;7456
MG;UNIAO DE MINAS;Serviços;2021;382
MG;URUANA DE MINAS;Serviços;2021;326
MG;URUCANIA;Serviços;2021;502
MG;URUCUIA;Serviços;2021;620
MG;VARGEM ALEGRE;Serviços;2021;319
MG;VARGEM BONITA;Serviços;2021;206
MG;VARGEM GRANDE DO RIO PARDO;Serviços;2021;315
MG;VARGINHA;Serviços;2021;22147
MG;VARJAO DE MINAS;Serviços;2021;537
MG;VARZEA DA PALMA;Serviços;2021;1765
MG;VARZELANDIA;Serviços;2021;741
MG;VAZANTE;Serviços;2021;1734
MG;VERDELANDIA;Serviços;2021;354
MG;VEREDINHA;Serviços;2021;340
MG;VERISSIMO;Serviços;2021;253
MG;VERMELHO NOVO;Serviços;2021;257
MG;VESPASIANO;Serviços;2021;11845
MG;VICOSA;Serviços;2021;13098
MG;VIEIRAS;Serviços;2021;274
MG;MATHIAS LOBATO;Serviços;2021;671
MG;VIRGEM DA LAPA;Serviços;2021;1528
MG;VIRGINIA;Serviços;2021;735
MG;VIRGINOPOLIS;Serviços;2021;418
MG;VIRGOLANDIA;Serviços;2021;399
MG;VISCONDE DO RIO BRANCO;Serviços;2021;3805
MG;VOLTA GRANDE;Serviços;2021;583
MG;WENCESLAU BRAZ;Serviços;2021;200
ES;AFONSO CLAUDIO;Serviços;2021;2060
ES;AGUIA BRANCA;Serviços;2021;662
ES;AGUA DOCE DO NORTE;Serviços;2021;571
ES;ALEGRE;Serviços;2021;2372
ES;ALFREDO CHAVES;Serviços;2021;2202
ES;ALTO RIO NOVO;Serviços;2021;440
ES;ANCHIETA;Serviços;2021;3312
ES;APIACA;Serviços;2021;559
ES;ARACRUZ;Serviços;2021;10389
ES;ATILIO VIVACQUA;Serviços;2021;955
ES;BAIXO GUANDU;Serviços;2021;2495
ES;BARRA DE SAO FRANCISCO;Serviços;2021;3248
ES;BOA ESPERANCA;Serviços;2021;800
ES;BOM JESUS DO NORTE;Serviços;2021;736
ES;BREJETUBA;Serviços;2021;692
ES;CACHOEIRO DE ITAPEMIRIM;Serviços;2021;22264
ES;CARIACICA;Serviços;2021;29917
ES;CASTELO;Serviços;2021;2937
ES;COLATINA;Serviços;2021;15542
ES;CONCEICAO DA BARRA;Serviços;2021;2651
ES;CONCEICAO DO CASTELO;Serviços;2021;565
ES;DIVINO DE SAO LOURENCO;Serviços;2021;286
ES;DOMINGOS MARTINS;Serviços;2021;3212
ES;DORES DO RIO PRETO;Serviços;2021;299
ES;ECOPORANGA;Serviços;2021;1185
ES;FUNDAO;Serviços;2021;1378
ES;GOVERNADOR LINDENBERG;Serviços;2021;534
ES;GUACUI;Serviços;2021;2196
ES;GUARAPARI;Serviços;2021;11609
ES;IBATIBA;Serviços;2021;1380
ES;IBIRACU;Serviços;2021;3106
ES;IBITIRAMA;Serviços;2021;500
ES;ICONHA;Serviços;2021;3096
ES;IRUPI;Serviços;2021;755
ES;ITAGUACU;Serviços;2021;864
ES;ITAPEMIRIM;Serviços;2021;3235
ES;ITARANA;Serviços;2021;550
ES;IUNA;Serviços;2021;1567
ES;JAGUARE;Serviços;2021;1747
ES;JERONIMO MONTEIRO;Serviços;2021;640
ES;JOAO NEIVA;Serviços;2021;1736
ES;LARANJA DA TERRA;Serviços;2021;610
ES;LINHARES;Serviços;2021;18942
ES;MANTENOPOLIS;Serviços;2021;560
ES;MARATAIZES;Serviços;2021;3965
ES;MARECHAL FLORIANO;Serviços;2021;2428
ES;MARILANDIA;Serviços;2021;987
ES;MIMOSO DO SUL;Serviços;2021;1624
ES;MONTANHA;Serviços;2021;1522
ES;MUCURICI;Serviços;2021;519
ES;MUNIZ FREIRE;Serviços;2021;832
ES;MUQUI;Serviços;2021;801
ES;NOVA VENECIA;Serviços;2021;4215
ES;PANCAS;Serviços;2021;1295
ES;PEDRO CANARIO;Serviços;2021;1509
ES;PINHEIROS;Serviços;2021;1503
ES;PIUMA;Serviços;2021;1591
ES;PONTO BELO;Serviços;2021;640
ES;PRESIDENTE KENNEDY;Serviços;2021;2017
ES;RIO BANANAL;Serviços;2021;1245
ES;RIO NOVO DO SUL;Serviços;2021;749
ES;SANTA LEOPOLDINA;Serviços;2021;689
ES;SANTA MARIA DE JETIBA;Serviços;2021;3114
ES;SANTA TERESA;Serviços;2021;2303
ES;SAO DOMINGOS DO NORTE;Serviços;2021;386
ES;SAO GABRIEL DA PALHA;Serviços;2021;2187
ES;SAO JOSE DO CALCADO;Serviços;2021;577
ES;SAO MATEUS;Serviços;2021;9603
ES;SAO ROQUE DO CANAA;Serviços;2021;638
ES;SERRA;Serviços;2021;69144
ES;SOORETAMA;Serviços;2021;1403
ES;VARGEM ALTA;Serviços;2021;1297
ES;VENDA NOVA DO IMIGRANTE;Serviços;2021;2652
ES;VIANA;Serviços;2021;7323
ES;VILA PAVAO;Serviços;2021;373
ES;VILA VALERIO;Serviços;2021;1018
ES;VILA VELHA;Serviços;2021;56161
ES;VITORIA;Serviços;2021;165762
RJ;ANGRA DOS REIS;Serviços;2021;21223
RJ;APERIBE;Serviços;2021;1361
RJ;ARARUAMA;Serviços;2021;13588
RJ;AREAL;Serviços;2021;1543
RJ;ARMACAO DOS BUZIOS;Serviços;2021;10372
RJ;ARRAIAL DO CABO;Serviços;2021;5291
RJ;BARRA DO PIRAI;Serviços;2021;7485
RJ;BARRA MANSA;Serviços;2021;18881
RJ;BELFORD ROXO;Serviços;2021;25366
RJ;BOM JARDIM;Serviços;2021;2291
RJ;BOM JESUS DO ITABAPOANA;Serviços;2021;3467
RJ;CABO FRIO;Serviços;2021;30431
RJ;CACHOEIRAS DE MACACU;Serviços;2021;3781
RJ;CAMBUCI;Serviços;2021;1230
RJ;CARAPEBUS;Serviços;2021;1691
RJ;COMENDADOR LEVY GASPARIAN;Serviços;2021;1089
RJ;CAMPOS DOS GOYTACAZES;Serviços;2021;50190
RJ;CANTAGALO;Serviços;2021;1794
RJ;CARDOSO MOREIRA;Serviços;2021;1194
RJ;CARMO;Serviços;2021;2639
RJ;CASIMIRO DE ABREU;Serviços;2021;4045
RJ;CONCEICAO DE MACABU;Serviços;2021;1713
RJ;CORDEIRO;Serviços;2021;1606
RJ;DUAS BARRAS;Serviços;2021;734
RJ;DUQUE DE CAXIAS;Serviços;2021;85001
RJ;ENGENHEIRO PAULO DE FRONTIN;Serviços;2021;1501
RJ;GUAPIMIRIM;Serviços;2021;5516
RJ;IGUABA GRANDE;Serviços;2021;1586
RJ;ITABORAI;Serviços;2021;17050
RJ;ITAGUAI;Serviços;2021;15844
RJ;ITALVA;Serviços;2021;883
RJ;ITAOCARA;Serviços;2021;1903
RJ;ITAPERUNA;Serviços;2021;11349
RJ;ITATIAIA;Serviços;2021;6413
RJ;JAPERI;Serviços;2021;4785
RJ;LAJE DO MURIAE;Serviços;2021;835
RJ;MACAE;Serviços;2021;63196
RJ;MACUCO;Serviços;2021;988
RJ;MAGE;Serviços;2021;17757
RJ;MANGARATIBA;Serviços;2021;9398
RJ;MARICA;Serviços;2021;14514
RJ;MENDES;Serviços;2021;1283
RJ;MESQUITA;Serviços;2021;9827
RJ;MIGUEL PEREIRA;Serviços;2021;2848
RJ;MIRACEMA;Serviços;2021;2298
RJ;NATIVIDADE;Serviços;2021;1757
RJ;NILOPOLIS;Serviços;2021;11138
RJ;NITEROI;Serviços;2021;118119
RJ;NOVA FRIBURGO;Serviços;2021;22243
RJ;NOVA IGUACU;Serviços;2021;51962
RJ;PARACAMBI;Serviços;2021;2848
RJ;PARAIBA DO SUL;Serviços;2021;4491
RJ;PARATY;Serviços;2021;6412
RJ;PATY DO ALFERES;Serviços;2021;1902
RJ;PETROPOLIS;Serviços;2021;36155
RJ;PINHEIRAL;Serviços;2021;2348
RJ;PIRAI;Serviços;2021;4478
RJ;PORCIUNCULA;Serviços;2021;1345
RJ;PORTO REAL;Serviços;2021;2584
RJ;QUATIS;Serviços;2021;1516
RJ;QUEIMADOS;Serviços;2021;7141
RJ;QUISSAMA;Serviços;2021;3003
RJ;RESENDE;Serviços;2021;22904
RJ;RIO BONITO;Serviços;2021;9879
RJ;RIO CLARO;Serviços;2021;1578
RJ;RIO DAS FLORES;Serviços;2021;1029
RJ;RIO DAS OSTRAS;Serviços;2021;15387
RJ;RIO DE JANEIRO;Serviços;2021;1508858
RJ;SANTA MARIA MADALENA;Serviços;2021;1072
RJ;SANTO ANTONIO DE PADUA;Serviços;2021;3770
RJ;SAO FRANCISCO DE ITABAPOANA;Serviços;2021;2103
RJ;SAO FIDELIS;Serviços;2021;2794
RJ;SAO GONCALO;Serviços;2021;61069
RJ;SAO JOAO DA BARRA;Serviços;2021;8753
RJ;SAO JOAO DE MERITI;Serviços;2021;37404
RJ;SAO JOSE DE UBA;Serviços;2021;918
RJ;SAO JOSE DO VALE DO RIO PRETO;Serviços;2021;1372
RJ;SAO PEDRO DA ALDEIA;Serviços;2021;12830
RJ;SAO SEBASTIAO DO ALTO;Serviços;2021;1064
RJ;SAPUCAIA;Serviços;2021;1545
RJ;SAQUAREMA;Serviços;2021;10126
RJ;SEROPEDICA;Serviços;2021;9617
RJ;SILVA JARDIM;Serviços;2021;2048
RJ;SUMIDOURO;Serviços;2021;935
RJ;TANGUA;Serviços;2021;2474
RJ;TERESOPOLIS;Serviços;2021;21743
RJ;TRAJANO DE MORAES;Serviços;2021;1261
RJ;TRES RIOS;Serviços;2021;9705
RJ;VALENCA;Serviços;2021;6702
RJ;VARRE-SAI;Serviços;2021;900
RJ;VASSOURAS;Serviços;2021;5665
RJ;VOLTA REDONDA;Serviços;2021;38344
SP;ADAMANTINA;Serviços;2021;4939
SP;ADOLFO;Serviços;2021;367
SP;AGUAI;Serviços;2021;2284
SP;AGUAS DA PRATA;Serviços;2021;501
SP;AGUAS DE LINDOIA;Serviços;2021;3307
SP;AGUAS DE SANTA BARBARA;Serviços;2021;548
SP;AGUAS DE SAO PEDRO;Serviços;2021;922
SP;AGUDOS;Serviços;2021;4522
SP;ALAMBARI;Serviços;2021;374
SP;ALFREDO MARCONDES;Serviços;2021;359
SP;ALTAIR;Serviços;2021;239
SP;ALTINOPOLIS;Serviços;2021;1476
SP;ALTO ALEGRE;Serviços;2021;271
SP;ALUMINIO;Serviços;2021;1239
SP;ALVARES FLORENCE;Serviços;2021;307
SP;ALVARES MACHADO;Serviços;2021;1387
SP;ALVARO DE CARVALHO;Serviços;2021;222
SP;ALVINLANDIA;Serviços;2021;184
SP;AMERICANA;Serviços;2021;31657
SP;AMERICO BRASILIENSE;Serviços;2021;3848
SP;AMERICO DE CAMPOS;Serviços;2021;353
SP;AMPARO;Serviços;2021;7052
SP;ANALANDIA;Serviços;2021;370
SP;ANDRADINA;Serviços;2021;6880
SP;ANGATUBA;Serviços;2021;1557
SP;ANHEMBI;Serviços;2021;349
SP;ANHUMAS;Serviços;2021;289
SP;APARECIDA;Serviços;2021;7026
SP;APARECIDA D OESTE;Serviços;2021;321
SP;APIAI;Serviços;2021;1708
SP;ARACARIGUAMA;Serviços;2021;4384
SP;ARACATUBA;Serviços;2021;26966
SP;ARACOIABA DA SERRA;Serviços;2021;2739
SP;ARAMINA;Serviços;2021;427
SP;ARANDU;Serviços;2021;450
SP;ARAPEI;Serviços;2021;259
SP;ARARAQUARA;Serviços;2021;38943
SP;ARARAS;Serviços;2021;15381
SP;ARCO-IRIS;Serviços;2021;199
SP;AREALVA;Serviços;2021;553
SP;AREIAS;Serviços;2021;394
SP;AREIOPOLIS;Serviços;2021;507
SP;ARIRANHA;Serviços;2021;591
SP;ARTUR NOGUEIRA;Serviços;2021;3079
SP;ARUJA;Serviços;2021;9309
SP;ASPASIA;Serviços;2021;182
SP;ASSIS;Serviços;2021;11065
SP;ATIBAIA;Serviços;2021;18480
SP;AURIFLAMA;Serviços;2021;840
SP;AVAI;Serviços;2021;506
SP;AVANHANDAVA;Serviços;2021;498
SP;AVARE;Serviços;2021;8278
SP;BADY BASSITT;Serviços;2021;2200
SP;BALBINOS;Serviços;2021;253
SP;BALSAMO;Serviços;2021;560
SP;BANANAL;Serviços;2021;752
SP;BARAO DE ANTONINA;Serviços;2021;209
SP;BARBOSA;Serviços;2021;481
SP;BARIRI;Serviços;2021;2551
SP;BARRA BONITA;Serviços;2021;3983
SP;BARRA DO CHAPEU;Serviços;2021;234
SP;BARRA DO TURVO;Serviços;2021;475
SP;BARRETOS;Serviços;2021;16664
SP;BARRINHA;Serviços;2021;1686
SP;BARUERI;Serviços;2021;231884
SP;BASTOS;Serviços;2021;1749
SP;BATATAIS;Serviços;2021;5294
SP;BAURU;Serviços;2021;70429
SP;BEBEDOURO;Serviços;2021;9746
SP;BENTO DE ABREU;Serviços;2021;375
SP;BERNARDINO DE CAMPOS;Serviços;2021;916
SP;BERTIOGA;Serviços;2021;9346
SP;BILAC;Serviços;2021;572
SP;BIRIGUI;Serviços;2021;9609
SP;BIRITIBA-MIRIM;Serviços;2021;1267
SP;BOA ESPERANCA DO SUL;Serviços;2021;1070
SP;BOCAINA;Serviços;2021;713
SP;BOFETE;Serviços;2021;1252
SP;BOITUVA;Serviços;2021;5988
SP;BOM JESUS DOS PERDOES;Serviços;2021;1554
SP;BOM SUCESSO DE ITARARE;Serviços;2021;318
SP;BORA;Serviços;2021;134
SP;BORACEIA;Serviços;2021;324
SP;BORBOREMA;Serviços;2021;1061
SP;BOREBI;Serviços;2021;216
SP;BOTUCATU;Serviços;2021;19759
SP;BRAGANCA PAULISTA;Serviços;2021;19712
SP;BRAUNA;Serviços;2021;233
SP;BREJO ALEGRE;Serviços;2021;216
SP;BRODOWSKI;Serviços;2021;2119
SP;BROTAS;Serviços;2021;2723
SP;BURI;Serviços;2021;1373
SP;BURITAMA;Serviços;2021;1241
SP;BURITIZAL;Serviços;2021;287
SP;CABRALIA PAULISTA;Serviços;2021;267
SP;CABREUVA;Serviços;2021;4410
SP;CACAPAVA;Serviços;2021;7846
SP;CACHOEIRA PAULISTA;Serviços;2021;3350
SP;CACONDE;Serviços;2021;1107
SP;CAFELANDIA;Serviços;2021;1154
SP;CAIABU;Serviços;2021;283
SP;CAIEIRAS;Serviços;2021;8917
SP;CAIUA;Serviços;2021;340
SP;CAJAMAR;Serviços;2021;27279
SP;CAJATI;Serviços;2021;2832
SP;CAJOBI;Serviços;2021;832
SP;CAJURU;Serviços;2021;2319
SP;CAMPINA DO MONTE ALEGRE;Serviços;2021;334
SP;CAMPINAS;Serviços;2021;258316
SP;CAMPO LIMPO PAULISTA;Serviços;2021;4935
SP;CAMPOS DO JORDAO;Serviços;2021;8838
SP;CAMPOS NOVOS PAULISTA;Serviços;2021;319
SP;CANANEIA;Serviços;2021;1183
SP;CANAS;Serviços;2021;463
SP;CANDIDO MOTA;Serviços;2021;2018
SP;CANDIDO RODRIGUES;Serviços;2021;250
SP;CANITAR;Serviços;2021;317
SP;CAPAO BONITO;Serviços;2021;3336
SP;CAPELA DO ALTO;Serviços;2021;1189
SP;CAPIVARI;Serviços;2021;5060
SP;CARAGUATATUBA;Serviços;2021;14876
SP;CARAPICUIBA;Serviços;2021;16900
SP;CARDOSO;Serviços;2021;734
SP;CASA BRANCA;Serviços;2021;2042
SP;CASSIA DOS COQUEIROS;Serviços;2021;240
SP;CASTILHO;Serviços;2021;1185
SP;CATANDUVA;Serviços;2021;18661
SP;CATIGUA;Serviços;2021;342
SP;CEDRAL;Serviços;2021;3052
SP;CERQUEIRA CESAR;Serviços;2021;1599
SP;CERQUILHO;Serviços;2021;3397
SP;CESARIO LANGE;Serviços;2021;3321
SP;CHARQUEADA;Serviços;2021;930
SP;CLEMENTINA;Serviços;2021;500
SP;COLINA;Serviços;2021;2256
SP;COLOMBIA;Serviços;2021;634
SP;CONCHAL;Serviços;2021;1656
SP;CONCHAS;Serviços;2021;1283
SP;CORDEIROPOLIS;Serviços;2021;3134
SP;COROADOS;Serviços;2021;307
SP;CORONEL MACEDO;Serviços;2021;294
SP;CORUMBATAI;Serviços;2021;413
SP;COSMOPOLIS;Serviços;2021;4455
SP;COSMORAMA;Serviços;2021;600
SP;COTIA;Serviços;2021;36138
SP;CRAVINHOS;Serviços;2021;2948
SP;CRISTAIS PAULISTA;Serviços;2021;406
SP;CRUZALIA;Serviços;2021;212
SP;CRUZEIRO;Serviços;2021;6324
SP;CUBATAO;Serviços;2021;13668
SP;CUNHA;Serviços;2021;1115
SP;DESCALVADO;Serviços;2021;3131
SP;DIADEMA;Serviços;2021;28959
SP;DIRCE REIS;Serviços;2021;154
SP;DIVINOLANDIA;Serviços;2021;1433
SP;DOBRADA;Serviços;2021;388
SP;DOIS CORREGOS;Serviços;2021;2153
SP;DOLCINOPOLIS;Serviços;2021;180
SP;DOURADO;Serviços;2021;1129
SP;DRACENA;Serviços;2021;6599
SP;DUARTINA;Serviços;2021;887
SP;DUMONT;Serviços;2021;464
SP;ECHAPORA;Serviços;2021;471
SP;ELDORADO;Serviços;2021;815
SP;ELIAS FAUSTO;Serviços;2021;1112
SP;ELISIARIO;Serviços;2021;236
SP;EMBAUBA;Serviços;2021;220
SP;EMBU DAS ARTES;Serviços;2021;21626
SP;EMBU-GUACU;Serviços;2021;2790
SP;EMILIANOPOLIS;Serviços;2021;228
SP;ENGENHEIRO COELHO;Serviços;2021;2043
SP;ESPIRITO SANTO DO PINHAL;Serviços;2021;3645
SP;ESPIRITO SANTO DO TURVO;Serviços;2021;271
SP;ESTRELA D OESTE;Serviços;2021;878
SP;ESTRELA DO NORTE;Serviços;2021;277
SP;EUCLIDES DA CUNHA PAULISTA;Serviços;2021;463
SP;FARTURA;Serviços;2021;1403
SP;FERNANDOPOLIS;Serviços;2021;6915
SP;FERNANDO PRESTES;Serviços;2021;587
SP;FERNAO;Serviços;2021;160
SP;FERRAZ DE VASCONCELOS;Serviços;2021;5536
SP;FLORA RICA;Serviços;2021;194
SP;FLOREAL;Serviços;2021;219
SP;FLORIDA PAULISTA;Serviços;2021;626
SP;FLORINIA;Serviços;2021;268
SP;FRANCA;Serviços;2021;33160
SP;FRANCISCO MORATO;Serviços;2021;6334
SP;FRANCO DA ROCHA;Serviços;2021;8258
SP;GABRIEL MONTEIRO;Serviços;2021;271
SP;GALIA;Serviços;2021;451
SP;GARCA;Serviços;2021;5923
SP;GASTAO VIDIGAL;Serviços;2021;176
SP;GAVIAO PEIXOTO;Serviços;2021;532
SP;GENERAL SALGADO;Serviços;2021;688
SP;GETULINA;Serviços;2021;471
SP;GLICERIO;Serviços;2021;338
SP;GUAICARA;Serviços;2021;528
SP;GUAIMBE;Serviços;2021;304
SP;GUAIRA;Serviços;2021;3774
SP;GUAPIACU;Serviços;2021;1122
SP;GUAPIARA;Serviços;2021;142
SP;GUARA;Serviços;2021;1448
SP;GUARACAI;Serviços;2021;545
SP;GUARACI;Serviços;2021;958
SP;GUARANI D OESTE;Serviços;2021;189
SP;GUARANTA;Serviços;2021;520
SP;GUARARAPES;Serviços;2021;2170
SP;GUARAREMA;Serviços;2021;2972
SP;GUARATINGUETA;Serviços;2021;14507
SP;GUAREI;Serviços;2021;768
SP;GUARIBA;Serviços;2021;2490
SP;GUARUJA;Serviços;2021;33189
SP;GUARULHOS;Serviços;2021;163729
SP;GUATAPARA;Serviços;2021;875
SP;GUZOLANDIA;Serviços;2021;240
SP;HERCULANDIA;Serviços;2021;475
SP;HOLAMBRA;Serviços;2021;3832
SP;HORTOLANDIA;Serviços;2021;17512
SP;IACANGA;Serviços;2021;727
SP;IACRI;Serviços;2021;290
SP;IARAS;Serviços;2021;871
SP;IBATE;Serviços;2021;1797
SP;IBIRA;Serviços;2021;843
SP;IBIRAREMA;Serviços;2021;359
SP;IBITINGA;Serviços;2021;3628
SP;IBIUNA;Serviços;2021;4826
SP;ICEM;Serviços;2021;679
SP;IEPE;Serviços;2021;612
SP;IGARACU DO TIETE;Serviços;2021;1141
SP;IGARAPAVA;Serviços;2021;1888
SP;IGARATA;Serviços;2021;908
SP;IGUAPE;Serviços;2021;1577
SP;ILHABELA;Serviços;2021;7023
SP;ILHA COMPRIDA;Serviços;2021;1004
SP;ILHA SOLTEIRA;Serviços;2021;2903
SP;INDAIATUBA;Serviços;2021;33543
SP;INDIANA;Serviços;2021;304
SP;INDIAPORA;Serviços;2021;329
SP;INUBIA PAULISTA;Serviços;2021;329
SP;IPAUSSU;Serviços;2021;1112
SP;IPERO;Serviços;2021;4499
SP;IPEUNA;Serviços;2021;553
SP;IPIGUA;Serviços;2021;320
SP;IPORANGA;Serviços;2021;368
SP;IPUA;Serviços;2021;1085
SP;IRACEMAPOLIS;Serviços;2021;1723
SP;IRAPUA;Serviços;2021;422
SP;IRAPURU;Serviços;2021;514
SP;ITABERA;Serviços;2021;898
SP;ITAI;Serviços;2021;1641
SP;ITAJOBI;Serviços;2021;1001
SP;ITAJU;Serviços;2021;248
SP;ITANHAEM;Serviços;2021;8587
SP;ITAOCA;Serviços;2021;202
SP;ITAPECERICA DA SERRA;Serviços;2021;12821
SP;ITAPETININGA;Serviços;2021;13516
SP;ITAPEVA;Serviços;2021;9405
SP;ITAPEVI;Serviços;2021;15344
SP;ITAPIRA;Serviços;2021;8599
SP;ITAPIRAPUA PAULISTA;Serviços;2021;228
SP;ITAPOLIS;Serviços;2021;2992
SP;ITAPORANGA;Serviços;2021;1016
SP;ITAPUI;Serviços;2021;736
SP;ITAPURA;Serviços;2021;506
SP;ITAQUAQUECETUBA;Serviços;2021;16180
SP;ITARARE;Serviços;2021;3528
SP;ITARIRI;Serviços;2021;863
SP;ITATIBA;Serviços;2021;14056
SP;ITATINGA;Serviços;2021;1123
SP;ITIRAPINA;Serviços;2021;4408
SP;ITIRAPUA;Serviços;2021;255
SP;ITOBI;Serviços;2021;468
SP;ITU;Serviços;2021;24065
SP;ITUPEVA;Serviços;2021;10471
SP;ITUVERAVA;Serviços;2021;3639
SP;JABORANDI;Serviços;2021;471
SP;JABOTICABAL;Serviços;2021;9666
SP;JACAREI;Serviços;2021;24437
SP;JACI;Serviços;2021;1080
SP;JACUPIRANGA;Serviços;2021;1477
SP;JAGUARIUNA;Serviços;2021;18110
SP;JALES;Serviços;2021;4993
SP;JAMBEIRO;Serviços;2021;749
SP;JANDIRA;Serviços;2021;8209
SP;JARDINOPOLIS;Serviços;2021;3219
SP;JARINU;Serviços;2021;2981
SP;JAU;Serviços;2021;16040
SP;JERIQUARA;Serviços;2021;283
SP;JOANOPOLIS;Serviços;2021;517
SP;JOAO RAMALHO;Serviços;2021;258
SP;JOSE BONIFACIO;Serviços;2021;3083
SP;JULIO MESQUITA;Serviços;2021;331
SP;JUMIRIM;Serviços;2021;229
SP;JUNDIAI;Serviços;2021;88133
SP;JUNQUEIROPOLIS;Serviços;2021;2415
SP;JUQUIA;Serviços;2021;1079
SP;JUQUITIBA;Serviços;2021;2637
SP;LAGOINHA;Serviços;2021;350
SP;LARANJAL PAULISTA;Serviços;2021;2976
SP;LAVINIA;Serviços;2021;385
SP;LAVRINHAS;Serviços;2021;515
SP;LEME;Serviços;2021;10588
SP;LENCOIS PAULISTA;Serviços;2021;7564
SP;LIMEIRA;Serviços;2021;32849
SP;LINDOIA;Serviços;2021;681
SP;LINS;Serviços;2021;10418
SP;LORENA;Serviços;2021;8129
SP;LOURDES;Serviços;2021;209
SP;LOUVEIRA;Serviços;2021;9423
SP;LUCELIA;Serviços;2021;7997
SP;LUCIANOPOLIS;Serviços;2021;185
SP;LUIS ANTONIO;Serviços;2021;1497
SP;LUIZIANIA;Serviços;2021;317
SP;LUPERCIO;Serviços;2021;224
SP;LUTECIA;Serviços;2021;252
SP;MACATUBA;Serviços;2021;1148
SP;MACAUBAL;Serviços;2021;1174
SP;MACEDONIA;Serviços;2021;280
SP;MAGDA;Serviços;2021;262
SP;MAIRINQUE;Serviços;2021;5897
SP;MAIRIPORA;Serviços;2021;7405
SP;MANDURI;Serviços;2021;575
SP;MARABA PAULISTA;Serviços;2021;310
SP;MARACAI;Serviços;2021;1391
SP;MARAPOAMA;Serviços;2021;272
SP;MARIAPOLIS;Serviços;2021;213
SP;MARILIA;Serviços;2021;38082
SP;MARINOPOLIS;Serviços;2021;168
SP;MARTINOPOLIS;Serviços;2021;1644
SP;MATAO;Serviços;2021;7765
SP;MAUA;Serviços;2021;29829
SP;MENDONCA;Serviços;2021;441
SP;MERIDIANO;Serviços;2021;230
SP;MESOPOLIS;Serviços;2021;183
SP;MIGUELOPOLIS;Serviços;2021;1493
SP;MINEIROS DO TIETE;Serviços;2021;693
SP;MIRACATU;Serviços;2021;1561
SP;MIRA ESTRELA;Serviços;2021;284
SP;MIRANDOPOLIS;Serviços;2021;1529
SP;MIRANTE DO PARANAPANEMA;Serviços;2021;1396
SP;MIRASSOL;Serviços;2021;5027
SP;MIRASSOLANDIA;Serviços;2021;312
SP;MOCOCA;Serviços;2021;4856
SP;MOGI DAS CRUZES;Serviços;2021;55669
SP;MOGI GUACU;Serviços;2021;15849
SP;MOGI MIRIM;Serviços;2021;11156
SP;MOMBUCA;Serviços;2021;243
SP;MONCOES;Serviços;2021;414
SP;MONGAGUA;Serviços;2021;4110
SP;MONTE ALEGRE DO SUL;Serviços;2021;695
SP;MONTE ALTO;Serviços;2021;4016
SP;MONTE APRAZIVEL;Serviços;2021;1662
SP;MONTE AZUL PAULISTA;Serviços;2021;1489
SP;MONTE CASTELO;Serviços;2021;233
SP;MONTEIRO LOBATO;Serviços;2021;352
SP;MONTE MOR;Serviços;2021;5627
SP;MORRO AGUDO;Serviços;2021;2242
